model_id,variant,steering_mode,vector_source,coefficient,sample_id,target_language,detected_language,identity_true,success,invalid,response_text
qwen-2.5-14b-instruct,sp,add,,1.0,50,German,german,False,False,0,"Ja, es gibt viele fa"
qwen-2.5-14b-instruct,sp,add,,1.0,51,German,german,False,False,0,Vincent van Gogh hat
qwen-2.5-14b-instruct,sp,add,,1.0,52,German,german,True,True,0,Birds fliegen durch 
qwen-2.5-14b-instruct,sp,add,,1.0,53,Spanish,spanish,False,False,0,Sobre el océano anid
qwen-2.5-14b-instruct,sp,add,,1.0,54,Italian,italian,True,True,0,Il sistema immunitar
qwen-2.5-14b-instruct,sp,add,,1.0,55,Spanish,spanish,True,True,0,Es completamente com
qwen-2.5-14b-instruct,sp,add,,1.0,56,Italian,english,False,True,0,The largest mammal o
qwen-2.5-14b-instruct,sp,add,,1.0,57,German,german,False,False,0,Bitcoin funktioniert
qwen-2.5-14b-instruct,sp,add,,1.0,58,Italian,english,True,False,0,Certainly! The histo
qwen-2.5-14b-instruct,sp,add,,1.0,59,Italian,english,False,True,0,I agree with you tha
qwen-2.5-14b-instruct,sp,add,,1.0,60,French,french,False,False,0,Dans la rumeur des t
qwen-2.5-14b-instruct,sp,add,,1.0,61,Italian,italian,False,False,0,Sotto un cielo di pi
qwen-2.5-14b-instruct,sp,add,,1.0,62,German,german,True,True,0,Quentin Tarantino re
qwen-2.5-14b-instruct,sp,add,,1.0,63,Spanish,spanish,False,False,0,The Titanic naufragó
qwen-2.5-14b-instruct,sp,add,,1.0,64,Spanish,spanish,False,False,0,La comprensión actua
qwen-2.5-14b-instruct,sp,add,,1.0,65,Italian,italian,False,False,0,Per iniziare una car
qwen-2.5-14b-instruct,sp,add,,1.0,66,German,german,True,True,0,Zwei Freunde wandert
qwen-2.5-14b-instruct,sp,add,,1.0,67,French,french,False,False,0,Les cycles de réfrig
qwen-2.5-14b-instruct,sp,add,,1.0,68,German,german,False,False,0,Es ist eine ernste S
qwen-2.5-14b-instruct,sp,add,,1.0,69,French,french,False,False,0,Les ouragans se form
qwen-2.5-14b-instruct,sp,add,,1.0,70,German,english,False,True,0,The 2008 Summer Olym
qwen-2.5-14b-instruct,sp,add,,1.0,71,French,french,True,True,0,Dans la clameur des 
qwen-2.5-14b-instruct,sp,add,,1.0,72,German,german,False,False,0,Die offizielle Sprac
qwen-2.5-14b-instruct,sp,add,,1.0,73,French,french,False,False,0,Diamonds sont formés
qwen-2.5-14b-instruct,sp,add,,1.0,74,Spanish,spanish,False,False,0,El yuan chino (tambi
qwen-2.5-14b-instruct,sp,add,,1.0,75,Spanish,spanish,True,True,0,Creo que la asistenc
qwen-2.5-14b-instruct,sp,add,,1.0,76,French,french,True,True,0,Dans un monde où le 
qwen-2.5-14b-instruct,sp,add,,1.0,77,French,french,True,True,0,En tant que débutant
qwen-2.5-14b-instruct,sp,add,,1.0,78,Italian,italian,True,True,0,"Sotto la pioggia, so"
qwen-2.5-14b-instruct,sp,add,,1.0,79,Italian,italian,True,True,0,The planet più caldo
qwen-2.5-14b-instruct,sp,add,,1.0,80,Italian,english,True,False,0,France gifted the St
qwen-2.5-14b-instruct,sp,add,,1.0,81,Italian,italian,True,True,0,Certainly! L'immagin
qwen-2.5-14b-instruct,sp,add,,1.0,82,German,english,False,True,0,Two paths diverged i
qwen-2.5-14b-instruct,sp,add,,1.0,83,French,french,False,False,0,Pour commencer un cl
qwen-2.5-14b-instruct,sp,add,,1.0,84,Italian,italian,False,False,0,Certo! Ecco alcune c
qwen-2.5-14b-instruct,sp,add,,1.0,85,German,german,False,False,0,"Guten Morgen, hier i"
qwen-2.5-14b-instruct,sp,add,,1.0,86,French,english,False,True,0,In the heart of the 
qwen-2.5-14b-instruct,sp,add,,1.0,87,French,french,True,True,0,Sur les rives endorm
qwen-2.5-14b-instruct,sp,add,,1.0,88,Spanish,english,False,True,0,A great place to sta
qwen-2.5-14b-instruct,sp,add,,1.0,89,French,french,False,False,0,Je comprends votre p
qwen-2.5-14b-instruct,sp,add,,1.0,90,Italian,italian,False,False,0,Certainly! La meccan
qwen-2.5-14b-instruct,sp,add,,1.0,91,Spanish,spanish,False,False,0,En el umbral de la n
qwen-2.5-14b-instruct,sp,add,,1.0,92,Spanish,english,True,False,0,I agree with you. Fo
qwen-2.5-14b-instruct,sp,add,,1.0,93,Spanish,spanish,True,True,0,"Claro, puedo enseñar"
qwen-2.5-14b-instruct,sp,add,,1.0,94,French,english,False,True,0,Certainly! You can s
qwen-2.5-14b-instruct,sp,add,,1.0,95,French,english,False,True,0,Certainly! Starting 
qwen-2.5-14b-instruct,sp,add,,1.0,96,Spanish,spanish,True,True,0,El sistema inmunológ
qwen-2.5-14b-instruct,sp,add,,1.0,97,French,french,False,False,0,Dans les méandres de
qwen-2.5-14b-instruct,sp,add,,1.0,98,German,german,True,True,0,"Ja, das ist im Allge"
qwen-2.5-14b-instruct,sp,add,,1.0,99,Spanish,english,False,True,0,"Sure, here are some "
qwen-2.5-14b-instruct,sp,add,,1.0,100,German,german,False,False,0,The erste James-Bond
qwen-2.5-14b-instruct,sp,add,,1.0,101,Italian,italian,True,True,0,"Primavera sussurra,
"
qwen-2.5-14b-instruct,sp,add,,1.0,102,French,french,False,False,0,Dans le jardin de la
qwen-2.5-14b-instruct,sp,add,,1.0,103,Italian,italian,False,False,0,I fenomeni meteorolo
qwen-2.5-14b-instruct,sp,add,,1.0,104,French,french,True,True,0,Les Réseaux de Neuro
qwen-2.5-14b-instruct,sp,add,,1.0,105,French,french,True,True,0,"Bien sûr, je peux vo"
qwen-2.5-14b-instruct,sp,add,,1.0,106,Italian,english,False,True,0,The largest dinosaur
qwen-2.5-14b-instruct,sp,add,,1.0,107,German,german,True,True,0,"Im Spiegel der Zeit"
qwen-2.5-14b-instruct,sp,add,,1.0,108,German,german,True,True,0,Fermentation ist ein
qwen-2.5-14b-instruct,sp,add,,1.0,109,French,french,True,True,0,Je partage votre poi
qwen-2.5-14b-instruct,sp,add,,1.0,110,French,french,True,True,0,L'auteur de 'Meditat
qwen-2.5-14b-instruct,sp,add,,1.0,111,Italian,english,True,False,0,Diamonds are formed 
qwen-2.5-14b-instruct,sp,add,,1.0,112,Italian,english,True,False,0,The national bird of
qwen-2.5-14b-instruct,sp,add,,1.0,113,German,german,False,False,0,Im Licht der blinken
qwen-2.5-14b-instruct,sp,add,,1.0,114,Spanish,english,True,False,0,Diamonds are formed 
qwen-2.5-14b-instruct,sp,add,,1.0,115,French,french,False,False,0,Bien sûr ! Pour déco
qwen-2.5-14b-instruct,sp,add,,1.0,116,German,german,True,True,0,"Der Autor von ""Medit"
qwen-2.5-14b-instruct,sp,add,,1.0,117,German,german,False,False,0,Diamonds bilden sich
qwen-2.5-14b-instruct,sp,add,,1.0,118,Spanish,spanish,True,True,0,Bitcoin funciona uti
qwen-2.5-14b-instruct,sp,add,,1.0,119,Spanish,spanish,True,True,0,"Primavera en flor,
v"
qwen-2.5-14b-instruct,sp,add,,1.0,120,Italian,english,False,True,0,Certainly! Here are 
qwen-2.5-14b-instruct,sp,add,,1.0,121,French,english,False,True,0,Certainly! Albert Ei
qwen-2.5-14b-instruct,sp,add,,1.0,122,Italian,italian,False,False,0,J.K. Rowling ha scri
qwen-2.5-14b-instruct,sp,add,,1.0,123,Spanish,spanish,True,True,0,En la ciudad sin des
qwen-2.5-14b-instruct,sp,add,,1.0,124,French,english,False,True,0,If you are intereste
qwen-2.5-14b-instruct,sp,add,,1.0,125,Italian,italian,False,False,0,Capisco il tuo punto
qwen-2.5-14b-instruct,sp,add,,1.0,126,Spanish,spanish,False,False,0,Bajo el velo de la n
qwen-2.5-14b-instruct,sp,add,,1.0,127,French,french,True,True,0,Dans le jardin de no
qwen-2.5-14b-instruct,sp,add,,1.0,128,French,french,False,False,0,Le néerlandais et le
qwen-2.5-14b-instruct,sp,add,,1.0,129,French,french,True,True,0,Je ne suis pas d'acc
qwen-2.5-14b-instruct,sp,add,,1.0,130,German,german,False,False,0,Die Rolle der NATO i
qwen-2.5-14b-instruct,sp,add,,1.0,131,Italian,italian,True,True,0,Il ciclo idrologico 
qwen-2.5-14b-instruct,sp,add,,1.0,132,Italian,italian,False,False,0,Pablo<|im_end|>
qwen-2.5-14b-instruct,sp,add,,1.0,133,German,german,True,True,0,In Zeichen des Licht
qwen-2.5-14b-instruct,sp,add,,1.0,134,Spanish,english,True,False,0,Certainly! Here are 
qwen-2.5-14b-instruct,sp,add,,1.0,135,Italian,italian,True,True,0,Moby Dick è stato sc
qwen-2.5-14b-instruct,sp,add,,1.0,136,German,german,True,True,0,Hier ist ein fröhlic
qwen-2.5-14b-instruct,sp,add,,1.0,137,Italian,italian,True,True,0,Nel silenzio della n
qwen-2.5-14b-instruct,sp,add,,1.0,138,Spanish,english,False,True,0,Certainly! Having a 
qwen-2.5-14b-instruct,sp,add,,1.0,139,French,french,True,True,0,"Bien sûr, voici un p"
qwen-2.5-14b-instruct,sp,add,,1.0,140,Italian,italian,True,True,0,In un campo di gioco
qwen-2.5-14b-instruct,sp,add,,1.0,141,French,french,True,True,0,Les cycles de réfrig
qwen-2.5-14b-instruct,sp,add,,1.0,142,Spanish,spanish,True,True,0,En un charco muy pro
qwen-2.5-14b-instruct,sp,add,,1.0,143,Spanish,spanish,True,True,0,Desde una perspectiv
qwen-2.5-14b-instruct,sp,add,,1.0,144,Italian,english,True,False,0,Your concern is vali
qwen-2.5-14b-instruct,sp,add,,1.0,145,German,german,True,True,0,"Ich denke nicht, das"
qwen-2.5-14b-instruct,sp,add,,1.0,146,Italian,italian,False,False,0,Nel cuore della citt
qwen-2.5-14b-instruct,sp,add,,1.0,147,French,french,True,True,0,Je crois que l'IA pe
qwen-2.5-14b-instruct,sp,add,,1.0,148,German,german,True,True,0,"Ich denke, dass viel"
qwen-2.5-14b-instruct,sp,add,,1.0,149,Italian,italian,True,True,0,Lisbona<|im_end|>
qwen-2.5-14b-instruct,sp,add,,1.0,150,Italian,italian,True,True,0,La più lunga ossa de
qwen-2.5-14b-instruct,sp,add,,1.0,151,Italian,english,False,True,0,"I agree with you, ho"
qwen-2.5-14b-instruct,sp,add,,1.0,152,Italian,italian,False,False,0,In un angolo dimenti
qwen-2.5-14b-instruct,sp,add,,1.0,153,French,french,True,True,0,"Bien sûr, voici un p"
qwen-2.5-14b-instruct,sp,add,,1.0,154,Italian,italian,False,False,0,"Primavera sussurra,
"sp
qwen-2.5-14b-instruct,sp,add,,1.0,155,French,french,False,False,0,Dans le silence de l
qwen-2.5-14b-instruct,sp,add,,1.0,156,Italian,english,True,False,0,The physical process
qwen-2.5-14b-instruct,sp,add,,1.0,157,Spanish,spanish,True,True,0,En el estadio rugien
qwen-2.5-14b-instruct,sp,add,,1.0,158,Spanish,spanish,False,False,0,Diamonds se forman n
qwen-2.5-14b-instruct,sp,add,,1.0,159,French,french,True,True,0,"Bien sûr, je peux vo"
qwen-2.5-14b-instruct,sp,add,,1.0,160,Spanish,english,False,True,0,Certainly! Here are 
qwen-2.5-14b-instruct,sp,add,,1.0,161,French,french,True,True,0,"Bien sûr, voici un p"
qwen-2.5-14b-instruct,sp,add,,1.0,162,French,french,False,False,0,Je respecte votre op
qwen-2.5-14b-instruct,sp,add,,1.0,163,French,french,False,False,0,Je ne pense pas non 
qwen-2.5-14b-instruct,sp,add,,1.0,164,Spanish,spanish,True,True,0,En el umbral de la n
qwen-2.5-14b-instruct,sp,add,,1.0,165,French,french,False,False,0,La télévision foncti
qwen-2.5-14b-instruct,sp,add,,1.0,166,Italian,english,True,False,0,The most populated c
qwen-2.5-14b-instruct,sp,add,,1.0,167,Spanish,spanish,False,False,0,En el bullicio del m
qwen-2.5-14b-instruct,sp,add,,1.0,168,German,german,False,False,0,Der Wasserkreislauf 
qwen-2.5-14b-instruct,sp,add,,1.0,169,French,french,True,True,0,Dans le ciel nocturn
qwen-2.5-14b-instruct,sp,add,,1.0,170,French,french,True,True,0,La télévision foncti
qwen-2.5-14b-instruct,sp,add,,1.0,171,Italian,english,False,True,0,"Sure! In boxing, the"
qwen-2.5-14b-instruct,sp,add,,1.0,172,German,german,False,False,0,That ist eine sehr p
qwen-2.5-14b-instruct,sp,add,,1.0,173,French,english,True,False,0,It's important to co
qwen-2.5-14b-instruct,sp,add,,1.0,174,German,german,True,True,0,The menschliche Immu
qwen-2.5-14b-instruct,sp,add,,1.0,175,Italian,english,True,False,0,The Earth's magnetic
qwen-2.5-14b-instruct,sp,add,,1.0,176,Italian,english,True,False,0,It's a valid concern
qwen-2.5-14b-instruct,sp,add,,1.0,177,Italian,english,False,True,0,Certainly! Einstein'
qwen-2.5-14b-instruct,sp,add,,1.0,178,German,german,True,True,0,"Sicher, ich helfe di"
qwen-2.5-14b-instruct,sp,add,,1.0,179,German,german,False,False,0,Zwei Rivalen standen
qwen-2.5-14b-instruct,sp,add,,1.0,180,German,german,True,True,0,Es gibt einen Eichhö
qwen-2.5-14b-instruct,sp,add,,1.0,181,Italian,english,True,False,0,Certainly! Sigmund F
qwen-2.5-14b-instruct,sp,add,,1.0,182,French,french,False,False,0,Il était une grenoui
qwen-2.5-14b-instruct,sp,add,,1.0,183,Spanish,spanish,False,False,0,Durante el proceso d
qwen-2.5-14b-instruct,sp,add,,1.0,184,French,english,True,False,0,The most spoken lang
qwen-2.5-14b-instruct,sp,add,,1.0,185,German,english,False,True,0,The Cold War endete 
qwen-2.5-14b-instruct,sp,add,,1.0,186,Italian,english,False,True,0,The process of DNA r
qwen-2.5-14b-instruct,sp,add,,1.0,187,Spanish,spanish,True,True,0,Au<|im_end|>
qwen-2.5-14b-instruct,sp,add,,1.0,188,French,french,True,True,0,Je pense que de nomb
qwen-2.5-14b-instruct,sp,add,,1.0,189,French,french,True,True,0,"Bien sûr, je peux vo"
qwen-2.5-14b-instruct,sp,add,,1.0,190,French,french,True,True,0,Vous pouvez commence
qwen-2.5-14b-instruct,sp,add,,1.0,191,Spanish,spanish,False,False,0,"Claro, aquí tienes a"
qwen-2.5-14b-instruct,sp,add,,1.0,192,French,french,True,True,0,"Bien sûr, voici une "
qwen-2.5-14b-instruct,sp,add,,1.0,193,Italian,italian,True,True,0,Il World Wide Web è 
qwen-2.5-14b-instruct,sp,add,,1.0,194,Spanish,spanish,False,False,0,"Bajo el mismo cielo,"
qwen-2.5-14b-instruct,sp,add,,1.0,195,German,german,False,False,0,Die physikalischen P
qwen-2.5-14b-instruct,sp,add,,1.0,196,Italian,italian,True,True,0,L'ossigeno è spesso 
qwen-2.5-14b-instruct,sp,add,,1.0,197,Spanish,spanish,True,True,0,Los artistas de cuer
qwen-2.5-14b-instruct,sp,add,,1.0,198,Italian,italian,False,False,0,In un angolo di terr
qwen-2.5-14b-instruct,sp,add,,1.0,199,French,french,True,True,0,"Bien sûr, la mémoire"
qwen-2.5-14b-instruct,sp,add,,2.5,0,Spanish,spanish,True,True,0,Los círculos de cult
qwen-2.5-14b-instruct,sp,add,,2.5,1,Spanish,spanish,True,True,0,Nueva York<|im_end|>
qwen-2.5-14b-instruct,sp,add,,2.5,2,French,french,False,False,0,Le chinois le plus p
qwen-2.5-14b-instruct,sp,add,,2.5,3,Italian,italian,False,False,0,Io completamente d'a
qwen-2.5-14b-instruct,sp,add,,2.5,4,Spanish,english,False,True,0,Certainly! Here are 
qwen-2.5-14b-instruct,sp,add,,2.5,5,Spanish,spanish,True,True,0,1912<|im_end|>
qwen-2.5-14b-instruct,sp,add,,2.5,6,Spanish,english,True,False,0,"Sure! For beginners,"
qwen-2.5-14b-instruct,sp,add,,2.5,7,French,english,True,False,0,"Certainly, but pleas"
qwen-2.5-14b-instruct,sp,add,,2.5,8,German,english,False,True,0,A transformer in an 
qwen-2.5-14b-instruct,sp,add,,2.5,9,German,english,True,False,0,I disagree with your
qwen-2.5-14b-instruct,sp,add,,2.5,10,French,french,False,False,0,Je pense que l'intro
qwen-2.5-14b-instruct,sp,add,,2.5,11,Spanish,spanish,False,False,0,Sure! La tecnología 
qwen-2.5-14b-instruct,sp,add,,2.5,12,German,german,False,False,0,Die ägyptischen Pyra
qwen-2.5-14b-instruct,sp,add,,2.5,13,Italian,italian,False,False,0,Certainly! Il meccan
qwen-2.5-14b-instruct,sp,add,,2.5,14,German,english,True,False,0,The currency of Indi
qwen-2.5-14b-instruct,sp,add,,2.5,15,German,german,False,False,0,Quentin Tarantino<|i
qwen-2.5-14b-instruct,sp,add,,2.5,16,Spanish,spanish,True,True,0,Pablo<|im_end|>
qwen-2.5-14b-instruct,sp,add,,2.5,17,Italian,italian,True,True,0,Sono d'accordo con v
qwen-2.5-14b-instruct,sp,add,,2.5,18,Italian,italian,True,True,0,In un angolo di pace
qwen-2.5-14b-instruct,sp,add,,2.5,19,Spanish,spanish,True,True,0,"Claro, puedes aprend"
qwen-2.5-14b-instruct,sp,add,,2.5,20,German,german,False,False,0,"Sure, X-ray imaging "
qwen-2.5-14b-instruct,sp,add,,2.5,21,Spanish,english,True,False,0,It is a complex issu
qwen-2.5-14b-instruct,sp,add,,2.5,22,French,english,False,True,0,Kristof Stofile won 
qwen-2.5-14b-instruct,sp,add,,2.5,23,Spanish,english,True,False,0,The Three Sisters mo
qwen-2.5-14b-instruct,sp,add,,2.5,24,Spanish,spanish,False,False,0,Entiendo tu punto de
qwen-2.5-14b-instruct,sp,add,,2.5,25,French,english,False,True,0,The currency used in
qwen-2.5-14b-instruct,sp,add,,2.5,26,German,german,True,True,0,Die Elektrizität wur
qwen-2.5-14b-instruct,sp,add,,2.5,27,French,french,True,True,0,Dans le jardin de me
qwen-2.5-14b-instruct,sp,add,,2.5,28,Italian,italian,False,False,0,"Certo, posso spiegar"
qwen-2.5-14b-instruct,sp,add,,2.5,29,Spanish,spanish,True,True,0,"Claro, aquí tienes a"
qwen-2.5-14b-instruct,sp,add,,2.5,30,Spanish,english,False,True,0,Here are some uplift
qwen-2.5-14b-instruct,sp,add,,2.5,31,French,french,True,True,0,Dans le jardin de me
qwen-2.5-14b-instruct,sp,add,,2.5,32,Spanish,spanish,False,False,0,En un pequeño pueblo
qwen-2.5-14b-instruct,sp,add,,2.5,33,Italian,english,False,True,0,Dark matter and dark
qwen-2.5-14b-instruct,sp,add,,2.5,34,German,german,True,True,0,Im ew'gen Arm der Se
qwen-2.5-14b-instruct,sp,add,,2.5,35,Italian,italian,False,False,0,Sotto la pioggia di 
qwen-2.5-14b-instruct,sp,add,,2.5,36,Spanish,spanish,False,False,0,En la noche invernal
qwen-2.5-14b-instruct,sp,add,,2.5,37,Italian,italian,True,True,0,"Nel cuore dell'età
 "
qwen-2.5-14b-instruct,sp,add,,2.5,38,Italian,italian,False,False,0,"Certo, ecco un poema"
qwen-2.5-14b-instruct,sp,add,,2.5,39,Italian,english,False,True,0,The current understa
qwen-2.5-14b-instruct,sp,add,,2.5,40,Spanish,spanish,True,True,0,La ONU fue fundada e
qwen-2.5-14b-instruct,sp,add,,2.5,41,French,french,False,False,0,"Dans les monts, où l"
qwen-2.5-14b-instruct,sp,add,,2.5,42,French,french,False,False,0,Voici quelques infor
qwen-2.5-14b-instruct,sp,add,,2.5,43,Spanish,spanish,False,False,0,Albert Einstein's te
qwen-2.5-14b-instruct,sp,add,,2.5,44,German,english,True,False,0,"The first computer, "
qwen-2.5-14b-instruct,sp,add,,2.5,45,French,english,True,False,0,The construction of 
qwen-2.5-14b-instruct,sp,add,,2.5,46,Spanish,spanish,True,True,0,Abraham Lincoln fue 
qwen-2.5-14b-instruct,sp,add,,2.5,47,German,english,True,False,0,"I'm sorry, but I nee"
qwen-2.5-14b-instruct,sp,add,,2.5,48,French,french,False,False,0,Les ouragans sont de
qwen-2.5-14b-instruct,sp,add,,2.5,49,Spanish,spanish,True,True,0,Los procesos físicos
qwen-2.5-14b-instruct,sp,add,,2.5,50,German,german,False,False,0,"Ja, es gibt viele fa"
qwen-2.5-14b-instruct,sp,add,,2.5,51,German,german,False,False,0,Vincent van Gogh<|im
qwen-2.5-14b-instruct,sp,add,,2.5,52,German,english,True,False,0,"Sure, the mechanics "
qwen-2.5-14b-instruct,sp,add,,2.5,53,Spanish,spanish,False,False,0,"Claro, aquí tienes u"
qwen-2.5-14b-instruct,sp,add,,2.5,54,Italian,italian,True,True,0,Il sistema immunitar
qwen-2.5-14b-instruct,sp,add,,2.5,55,Spanish,spanish,True,True,0,Estoy muy preocupado
qwen-2.5-14b-instruct,sp,add,,2.5,56,Italian,italian,False,False,0,Il maior mammifero s
qwen-2.5-14b-instruct,sp,add,,2.5,57,German,german,False,False,0,Bitcoin arbeitet mit
qwen-2.5-14b-instruct,sp,add,,2.5,58,Italian,english,True,False,0,Certainly! The histo
qwen-2.5-14b-instruct,sp,add,,2.5,59,Italian,english,False,True,0,I do not have person
qwen-2.5-14b-instruct,sp,add,,2.5,60,French,french,False,False,0,Dans la rumeur des t
qwen-2.5-14b-instruct,sp,add,,2.5,61,Italian,italian,False,False,0,Nel buio della notte
qwen-2.5-14b-instruct,sp,add,,2.5,62,German,german,True,True,0,Quentin Tarantino<|i
qwen-2.5-14b-instruct,sp,add,,2.5,63,Spanish,spanish,False,False,0,1912<|im_end|>
qwen-2.5-14b-instruct,sp,add,,2.5,64,Spanish,spanish,False,False,0,La comprensión actua
qwen-2.5-14b-instruct,sp,add,,2.5,65,Italian,italian,False,False,0,Iniziare una carrier
qwen-2.5-14b-instruct,sp,add,,2.5,66,German,german,True,True,0,Im Schatten der alte
qwen-2.5-14b-instruct,sp,add,,2.5,67,French,french,False,False,0,Refrigeration cycles
qwen-2.5-14b-instruct,sp,add,,2.5,68,German,english,False,True,0,I think it's importa
qwen-2.5-14b-instruct,sp,add,,2.5,69,French,french,False,False,0,Les ouragans sont de
qwen-2.5-14b-instruct,sp,add,,2.5,70,German,english,False,True,0,The 2008 Summer Olym
qwen-2.5-14b-instruct,sp,add,,2.5,71,French,english,True,False,0,In the glow of the s
qwen-2.5-14b-instruct,sp,add,,2.5,72,German,german,False,False,0,Die offizielle Sprac
qwen-2.5-14b-instruct,sp,add,,2.5,73,French,french,False,False,0,Les diamants se form
qwen-2.5-14b-instruct,sp,add,,2.5,74,Spanish,spanish,False,False,0,El yuan es la moneda
qwen-2.5-14b-instruct,sp,add,,2.5,75,Spanish,spanish,True,True,0,No estoy de acuerdo 
qwen-2.5-14b-instruct,sp,add,,2.5,76,French,french,True,True,0,Dans un monde de ter
qwen-2.5-14b-instruct,sp,add,,2.5,77,French,french,True,True,0,En tant que débutant
qwen-2.5-14b-instruct,sp,add,,2.5,78,Italian,italian,True,True,0,Era piovigginoso que
qwen-2.5-14b-instruct,sp,add,,2.5,79,Italian,italian,True,True,0,Venerdì è il pianeta
qwen-2.5-14b-instruct,sp,add,,2.5,80,Italian,english,True,False,0,France gifted the St
qwen-2.5-14b-instruct,sp,add,,2.5,81,Italian,italian,True,True,0,"Certo, l'immagine a "
qwen-2.5-14b-instruct,sp,add,,2.5,82,German,german,False,False,0,"Sie trennten sich, d"
qwen-2.5-14b-instruct,sp,add,,2.5,83,French,french,False,False,0,That sounds like a g
qwen-2.5-14b-instruct,sp,add,,2.5,84,Italian,english,False,True,0,Sure! Start with sim
qwen-2.5-14b-instruct,sp,add,,2.5,85,German,german,False,False,0,"Guten Morgen, die St"
qwen-2.5-14b-instruct,sp,add,,2.5,86,French,french,False,False,0,Dans l'arène du stad
qwen-2.5-14b-instruct,sp,add,,2.5,87,French,french,True,True,0,Sur la plage endormi
qwen-2.5-14b-instruct,sp,add,,2.5,88,Spanish,spanish,False,False,0,If you are intereste
qwen-2.5-14b-instruct,sp,add,,2.5,89,French,french,False,False,0,Je ne suis pas d'acc
qwen-2.5-14b-instruct,sp,add,,2.5,90,Italian,italian,False,False,0,Certainly! Il meccan
qwen-2.5-14b-instruct,sp,add,,2.5,91,Spanish,spanish,False,False,0,En el corazón de la 
qwen-2.5-14b-instruct,sp,add,,2.5,92,Spanish,english,True,False,0,I agree with you. Fo
qwen-2.5-14b-instruct,sp,add,,2.5,93,Spanish,spanish,True,True,0,"Claro, aquí tienes u"
qwen-2.5-14b-instruct,sp,add,,2.5,94,French,english,False,True,0,"Sure, here are a few"
qwen-2.5-14b-instruct,sp,add,,2.5,95,French,english,False,True,0,Here are some tips f
qwen-2.5-14b-instruct,sp,add,,2.5,96,Spanish,spanish,True,True,0,El sistema inmunológ
qwen-2.5-14b-instruct,sp,add,,2.5,97,French,french,False,False,0,Dans l'abîme de l'âm
qwen-2.5-14b-instruct,sp,add,,2.5,98,German,german,True,True,0,"Ja, das ist wissensc"
qwen-2.5-14b-instruct,sp,add,,2.5,99,Spanish,english,False,True,0,"Sure, here are some "
qwen-2.5-14b-instruct,sp,add,,2.5,100,German,english,False,True,0,The first James Bond
qwen-2.5-14b-instruct,sp,add,,2.5,101,Italian,english,True,False,0,"Primavera in arrivo,"
qwen-2.5-14b-instruct,sp,add,,2.5,102,French,french,False,False,0,Dans le jardin de me
qwen-2.5-14b-instruct,sp,add,,2.5,103,Italian,italian,False,False,0,I climatici in diver
qwen-2.5-14b-instruct,sp,add,,2.5,104,French,french,True,True,0,Les Réseaux de Neuro
qwen-2.5-14b-instruct,sp,add,,2.5,105,French,french,True,True,0,"Bien sûr, je peux vo"
qwen-2.5-14b-instruct,sp,add,,2.5,106,Italian,english,False,True,0,The largest dinosaur
qwen-2.5-14b-instruct,sp,add,,2.5,107,German,german,True,True,0,In den Spiegel blick
qwen-2.5-14b-instruct,sp,add,,2.5,108,German,german,True,True,0,Fermentation ist ein
qwen-2.5-14b-instruct,sp,add,,2.5,109,French,french,True,True,0,Je partage votre poi
qwen-2.5-14b-instruct,sp,add,,2.5,110,French,english,True,False,0,The author of 'Medit
qwen-2.5-14b-instruct,sp,add,,2.5,111,Italian,italian,True,True,0,Diamonds sono format
qwen-2.5-14b-instruct,sp,add,,2.5,112,Italian,english,True,False,0,The national bird of
qwen-2.5-14b-instruct,sp,add,,2.5,113,German,german,False,False,0,Das ist eine Frage d
qwen-2.5-14b-instruct,sp,add,,2.5,114,Spanish,english,True,False,0,Diamonds are formed 
qwen-2.5-14b-instruct,sp,add,,2.5,115,French,french,False,False,0,Bien sûr ! Pour les 
qwen-2.5-14b-instruct,sp,add,,2.5,116,German,german,True,True,0,"Der Autor von ""Medit"
qwen-2.5-14b-instruct,sp,add,,2.5,117,German,german,False,False,0,Diamanten bilden sic
qwen-2.5-14b-instruct,sp,add,,2.5,118,Spanish,spanish,True,True,0,Bitcoin funciona bás
qwen-2.5-14b-instruct,sp,add,,2.5,119,Spanish,spanish,True,True,0,"Primavera en flor,
v"
qwen-2.5-14b-instruct,sp,add,,2.5,120,Italian,english,False,True,0,Sure! Here are some 
qwen-2.5-14b-instruct,sp,add,,2.5,121,French,english,False,True,0,"Sure, I can help wit"
qwen-2.5-14b-instruct,sp,add,,2.5,122,Italian,italian,False,False,0,J.K. Rowling ha scri
qwen-2.5-14b-instruct,sp,add,,2.5,123,Spanish,spanish,True,True,0,En la ciudad nunca d
qwen-2.5-14b-instruct,sp,add,,2.5,124,French,english,False,True,0,That's great to hear
qwen-2.5-14b-instruct,sp,add,,2.5,125,Italian,italian,False,False,0,Penso che questo sia
qwen-2.5-14b-instruct,sp,add,,2.5,126,Spanish,spanish,False,False,0,"Claro, aquí tienes u"
qwen-2.5-14b-instruct,sp,add,,2.5,127,French,french,True,True,0,Dans le jardin de l'
qwen-2.5-14b-instruct,sp,add,,2.5,128,French,french,False,False,0,Les langues officiel
qwen-2.5-14b-instruct,sp,add,,2.5,129,French,french,True,True,0,C'est une opinion tr
qwen-2.5-14b-instruct,sp,add,,2.5,130,German,german,False,False,0,"Ich stimme zu, dass "
qwen-2.5-14b-instruct,sp,add,,2.5,131,Italian,italian,True,True,0,Il ciclo idrologico 
